metabolite,source_cell,sink_cell,exchange_axis,predictor,beta,p_value,significant,r_squared
tyrala,C_TAL,CD4T,C_TAL→CD4T,sex_num,9.082857181019671,0.05901273573676709,False,0.7716467542268792
tyrala,C_TAL,CD4T,C_TAL→CD4T,is_DKD,-4.936140965498219,0.4709446134800154,False,0.7716467542268792
tyrala,C_TAL,CD4T,C_TAL→CD4T,is_HKD,-8.657027082769842,0.18233435679730883,False,0.7716467542268792
orot,C_TAL,CD4T,C_TAL→CD4T,eGFR,0.26217795986433884,0.7661259417577404,False,0.34155021509528216
orot,C_TAL,CD4T,C_TAL→CD4T,fibrosis,-0.8213333884178978,0.15457148322260558,False,0.34155021509528216
orot,C_TAL,CD4T,C_TAL→CD4T,age,-1.0412125747423784,0.29140307143766714,False,0.34155021509528216
orot,C_TAL,CD4T,C_TAL→CD4T,sex_num,-11.5980757096814,0.5851938504422288,False,0.34155021509528216
orot,C_TAL,CD4T,C_TAL→CD4T,is_DKD,19.382068750551753,0.5704652253349217,False,0.34155021509528216
orot,C_TAL,CD4T,C_TAL→CD4T,is_HKD,2.359387698463352,0.9382842399947444,False,0.34155021509528216
retn,PT_S3,C_TAL,PT_S3→C_TAL,eGFR,-0.504143370078686,0.5004003959113773,False,0.7716467542268792
retn,PT_S3,C_TAL,PT_S3→C_TAL,fibrosis,1.5828543768972476,0.007921682611588095,True,0.7716467542268792
retn,PT_S3,C_TAL,PT_S3→C_TAL,age,2.7020383621095583,0.009502684262906765,True,0.7716467542268792
retn,PT_S3,C_TAL,PT_S3→C_TAL,sex_num,38.221165563117125,0.05901273573676709,False,0.7716467542268792
retn,PT_S3,C_TAL,PT_S3→C_TAL,is_DKD,-20.77155429454987,0.4709446134800156,False,0.7716467542268792
retn,PT_S3,C_TAL,PT_S3→C_TAL,is_HKD,-36.429248948929214,0.18233435679730886,False,0.7716467542268792
34dhoxpeg,C_TAL,PC,C_TAL→PC,eGFR,-0.10636917275981977,0.4929845150398877,False,0.7932088193566316
34dhoxpeg,C_TAL,PC,C_TAL→PC,fibrosis,0.3563697270373978,0.005249223392617098,True,0.7932088193566316
34dhoxpeg,C_TAL,PC,C_TAL→PC,age,0.5769969114019754,0.008236335570030638,True,0.7932088193566316
34dhoxpeg,C_TAL,PC,C_TAL→PC,sex_num,8.414760238827256,0.04800631291974878,True,0.7932088193566316
34dhoxpeg,C_TAL,PC,C_TAL→PC,is_DKD,-4.525670427065832,0.44943381432135476,False,0.7932088193566316
34dhoxpeg,C_TAL,PC,C_TAL→PC,is_HKD,-8.036229838080859,0.15912606059893614,False,0.7932088193566316
gthox,C_TAL,GS_Stromal,C_TAL→GS_Stromal,eGFR,3.0630239161586728,0.7236668108624481,False,0.5229858530407805
gthox,C_TAL,GS_Stromal,C_TAL→GS_Stromal,fibrosis,-4.793178823473183,0.3743148687730601,False,0.5229858530407805
gthox,C_TAL,GS_Stromal,C_TAL→GS_Stromal,age,-19.919382651783394,0.06151888005396186,False,0.5229858530407805
gthox,C_TAL,GS_Stromal,C_TAL→GS_Stromal,sex_num,192.67533685119997,0.36519727163195753,False,0.5229858530407805
gthox,C_TAL,GS_Stromal,C_TAL→GS_Stromal,is_DKD,-91.95234685349887,0.7819244354986945,False,0.5229858530407805
gthox,C_TAL,GS_Stromal,C_TAL→GS_Stromal,is_HKD,132.56162304679867,0.6598871217256472,False,0.5229858530407805
hisglnala,C_TAL,IC,C_TAL→IC,eGFR,-0.0006170289707754686,0.5004003959113772,False,0.7716467542268793
hisglnala,C_TAL,IC,C_TAL→IC,fibrosis,0.0019372802758705675,0.007921682611588083,True,0.7716467542268793
hisglnala,C_TAL,IC,C_TAL→IC,age,0.0033070670934501707,0.00950268426290675,True,0.7716467542268793
hisglnala,C_TAL,IC,C_TAL→IC,sex_num,0.0467794834742507,0.05901273573676703,False,0.7716467542268793
hisglnala,C_TAL,IC,C_TAL→IC,is_DKD,-0.025422630799989427,0.4709446134800154,False,0.7716467542268793
hisglnala,C_TAL,IC,C_TAL→IC,is_HKD,-0.044586328650067925,0.1823343567973088,False,0.7716467542268793
leu_L,PT_S3,iPT,PT_S3→iPT,eGFR,0.29494710672196645,0.7885185540177311,False,0.2903331231984049
leu_L,PT_S3,iPT,PT_S3→iPT,fibrosis,0.14975235790641844,0.8223660770421323,False,0.2903331231984049
leu_L,PT_S3,iPT,PT_S3→iPT,age,0.9729938867005974,0.4212847832540839,False,0.2903331231984049
leu_L,PT_S3,iPT,PT_S3→iPT,sex_num,7.333165086907941,0.780407574093661,False,0.2903331231984049
leu_L,PT_S3,iPT,PT_S3→iPT,is_DKD,11.441917915572914,0.7864936652855117,False,0.2903331231984049
leu_L,PT_S3,iPT,PT_S3→iPT,is_HKD,26.020007016410545,0.5012525376483443,False,0.2903331231984049
ura,C_TAL,PC,C_TAL→PC,eGFR,11.358206065304994,0.8959141913341684,False,0.48476053295903254
ura,C_TAL,PC,C_TAL→PC,fibrosis,-17.233426793270336,0.7445443169593338,False,0.48476053295903254
ura,C_TAL,PC,C_TAL→PC,age,-103.70206001863488,0.2876851114616457,False,0.48476053295903254
ura,C_TAL,PC,C_TAL→PC,sex_num,2452.3159438647012,0.2603257002440444,False,0.48476053295903254
ura,C_TAL,PC,C_TAL→PC,is_DKD,-3239.088097072093,0.34744563139848844,False,0.48476053295903254
ura,C_TAL,PC,C_TAL→PC,is_HKD,-3344.563916160635,0.2872162343204397,False,0.48476053295903254
uri,C_TAL,PC,C_TAL→PC,eGFR,-0.5300483121218265,0.9808728973724933,False,0.20027126857518163
uri,C_TAL,PC,C_TAL→PC,fibrosis,-5.359208131730808,0.6914471249444609,False,0.20027126857518163
uri,C_TAL,PC,C_TAL→PC,age,-14.296201672042605,0.5533442359294316,False,0.20027126857518163
uri,C_TAL,PC,C_TAL→PC,sex_num,304.53212782789103,0.5694190629336887,False,0.20027126857518163
uri,C_TAL,PC,C_TAL→PC,is_DKD,-417.5785054099291,0.6260618715856767,False,0.20027126857518163
uri,C_TAL,PC,C_TAL→PC,is_HKD,-262.03313428099335,0.733658376243364,False,0.20027126857518163
lac_D,PT_S1,PT_S3,PT_S1→PT_S3,eGFR,314.95703112791756,0.840013354986249,False,0.3131627891380351
lac_D,PT_S1,PT_S3,PT_S1→PT_S3,fibrosis,-437.71291622031356,0.6461367658290877,False,0.3131627891380351
lac_D,PT_S1,PT_S3,PT_S1→PT_S3,age,422.7210945431302,0.8014308043713565,False,0.3131627891380351
lac_D,PT_S1,PT_S3,PT_S1→PT_S3,sex_num,-2555.2650683185475,0.9453274046152125,False,0.3131627891380351
lac_D,PT_S1,PT_S3,PT_S1→PT_S3,is_DKD,40114.70607626576,0.5096569204035923,False,0.3131627891380351
lac_D,PT_S1,PT_S3,PT_S1→PT_S3,is_HKD,64519.11715608807,0.2557712339842999,False,0.3131627891380351
fru,Fib,CD4T,Fib→CD4T,eGFR,-152.3139694681418,0.5221136625586716,False,0.45026585209694103
fru,Fib,CD4T,Fib→CD4T,fibrosis,-187.8905345674115,0.2133492493374392,False,0.45026585209694103
fru,Fib,CD4T,Fib→CD4T,age,-246.74999990529352,0.3443799126562663,False,0.45026585209694103
fru,Fib,CD4T,Fib→CD4T,sex_num,2820.5923636805164,0.6180082817706967,False,0.45026585209694103
fru,Fib,CD4T,Fib→CD4T,is_DKD,554.619571901195,0.9508663274941505,False,0.45026585209694103
fru,Fib,CD4T,Fib→CD4T,is_HKD,8338.81000624965,0.32284154299259726,False,0.45026585209694103
10fthf5glu,C_TAL,PT_S3,C_TAL→PT_S3,eGFR,-52.98707872161229,0.5870449299715357,False,0.33447703177505406
10fthf5glu,C_TAL,PT_S3,C_TAL→PT_S3,fibrosis,-73.68697738068886,0.2335801061560964,False,0.33447703177505406
10fthf5glu,C_TAL,PT_S3,C_TAL→PT_S3,age,-11.924494363592018,0.9086265329957154,False,0.33447703177505406
10fthf5glu,C_TAL,PT_S3,C_TAL→PT_S3,sex_num,1036.4010324088774,0.6557309042316828,False,0.33447703177505406
10fthf5glu,C_TAL,PT_S3,C_TAL→PT_S3,is_DKD,-56.97386158823896,0.9877340850445955,False,0.33447703177505406
10fthf5glu,C_TAL,PT_S3,C_TAL→PT_S3,is_HKD,-664.5745502983582,0.8427779741376555,False,0.33447703177505406
gsn,PT_S1,CNT,PT_S1→CNT,eGFR,46.415548506936446,0.21028941884409041,False,0.43319196453975695
gsn,PT_S1,CNT,PT_S1→CNT,fibrosis,-19.21266753141796,0.37836718181084555,False,0.43319196453975695
gsn,PT_S1,CNT,PT_S1→CNT,age,-28.707398509646737,0.4541180952432765,False,0.43319196453975695
gsn,PT_S1,CNT,PT_S1→CNT,sex_num,-1250.4210069326386,0.16423995634707134,False,0.43319196453975695
gsn,PT_S1,CNT,PT_S1→CNT,is_DKD,2454.7065711458963,0.09938848893714579,False,0.43319196453975695
gsn,PT_S1,CNT,PT_S1→CNT,is_HKD,1793.4015564198899,0.16827577944906022,False,0.43319196453975695
ade,Mes,VSMC/Pericyte,Mes→VSMC/Pericyte,eGFR,17.348619953311328,0.04346996381954397,True,0.6547339420730947
ade,Mes,VSMC/Pericyte,Mes→VSMC/Pericyte,fibrosis,-3.565785793189577,0.43245562679227034,False,0.6547339420730947
ade,Mes,VSMC/Pericyte,Mes→VSMC/Pericyte,age,-12.810249640410492,0.13537734782243355,False,0.6547339420730947
ade,Mes,VSMC/Pericyte,Mes→VSMC/Pericyte,sex_num,-4.1050775939947215,0.9812622551394516,False,0.6547339420730947
ade,Mes,VSMC/Pericyte,Mes→VSMC/Pericyte,is_DKD,737.8291893615583,0.029616884037577635,True,0.6547339420730947
ade,Mes,VSMC/Pericyte,Mes→VSMC/Pericyte,is_HKD,814.6658738047037,0.012576107406978015,True,0.6547339420730947
ins,VSMC/Pericyte,C_TAL,VSMC/Pericyte→C_TAL,eGFR,7.898587389048263,0.9088864370019609,False,0.44537551340126336
ins,VSMC/Pericyte,C_TAL,VSMC/Pericyte→C_TAL,fibrosis,-47.58240768578894,0.27755309599237066,False,0.44537551340126336
ins,VSMC/Pericyte,C_TAL,VSMC/Pericyte→C_TAL,age,-60.46526347386074,0.4266784162979955,False,0.44537551340126336
ins,VSMC/Pericyte,C_TAL,VSMC/Pericyte→C_TAL,sex_num,-2449.686526873358,0.1677865446972019,False,0.44537551340126336
ins,VSMC/Pericyte,C_TAL,VSMC/Pericyte→C_TAL,is_DKD,3048.7906813105,0.27202388742336076,False,0.44537551340126336
ins,VSMC/Pericyte,C_TAL,VSMC/Pericyte→C_TAL,is_HKD,3544.3645465110176,0.16860254760402266,False,0.44537551340126336
gua,Endo_G,Podo,Endo_G→Podo,eGFR,-7.284222453386039,0.7175616206529538,False,0.2747233263530795
gua,Endo_G,Podo,Endo_G→Podo,fibrosis,-15.751211124176715,0.2215989397987925,False,0.2747233263530795
gua,Endo_G,Podo,Endo_G→Podo,age,-15.569704964893617,0.47883662273141525,False,0.2747233263530795
gua,Endo_G,Podo,Endo_G→Podo,sex_num,-123.90577266568161,0.7964859710697012,False,0.2747233263530795
gua,Endo_G,Podo,Endo_G→Podo,is_DKD,438.4678892892336,0.5735642446801015,False,0.2747233263530795
gua,Endo_G,Podo,Endo_G→Podo,is_HKD,591.2549472592173,0.4072169522182043,False,0.2747233263530795
5dhf,PT_S1,PT_S3,PT_S1→PT_S3,eGFR,322.2574129378801,0.03469835693442543,True,0.6766328574845907
5dhf,PT_S1,PT_S3,PT_S1→PT_S3,fibrosis,13.438612721835273,0.8625818294930341,False,0.6766328574845907
5dhf,PT_S1,PT_S3,PT_S1→PT_S3,age,-73.39402162186354,0.5973963983512811,False,0.6766328574845907
5dhf,PT_S1,PT_S3,PT_S1→PT_S3,sex_num,-1779.9855704770257,0.5650455592217851,False,0.6766328574845907
5dhf,PT_S1,PT_S3,PT_S1→PT_S3,is_DKD,8095.956028878706,0.13106650139173087,False,0.6766328574845907
5dhf,PT_S1,PT_S3,PT_S1→PT_S3,is_HKD,13204.697662974144,0.017596134296671173,True,0.6766328574845907
gdp,PC,C_TAL,PC→C_TAL,eGFR,245.58391233854198,0.31430672303461304,False,0.36334658371063544
gdp,PC,C_TAL,PC→C_TAL,fibrosis,18.189433334968978,0.8985189004375549,False,0.36334658371063544
gdp,PC,C_TAL,PC→C_TAL,age,-330.12568550034666,0.21793372766966615,False,0.36334658371063544
gdp,PC,C_TAL,PC→C_TAL,sex_num,-429.2350855813702,0.9390785311051801,False,0.36334658371063544
gdp,PC,C_TAL,PC→C_TAL,is_DKD,7433.614557786548,0.42130736922209255,False,0.36334658371063544
gdp,PC,C_TAL,PC→C_TAL,is_HKD,2721.31580770269,0.7392625110276465,False,0.36334658371063544
creat,iPT,PT_S3,iPT→PT_S3,eGFR,-1.637671995232777,0.6758639886815037,False,0.34739205776244975
creat,iPT,PT_S3,iPT→PT_S3,fibrosis,-2.3080038977036024,0.3450402065811903,False,0.34739205776244975
creat,iPT,PT_S3,iPT→PT_S3,age,0.5955296787893629,0.8870169014493487,False,0.34739205776244975
creat,iPT,PT_S3,iPT→PT_S3,sex_num,-153.89770450312147,0.13029803602470894,False,0.34739205776244975
creat,iPT,PT_S3,iPT→PT_S3,is_DKD,9.586647323055143,0.9488673002231532,False,0.34739205776244975
creat,iPT,PT_S3,iPT→PT_S3,is_HKD,-20.164346941440648,0.8813097489590076,False,0.34739205776244975
udp,PC,C_TAL,PC→C_TAL,eGFR,-143.43213541942205,0.30914251476646465,False,0.6078337087056287
udp,PC,C_TAL,PC→C_TAL,fibrosis,-176.61459717131908,0.06152387919174123,False,0.6078337087056287
udp,PC,C_TAL,PC→C_TAL,age,-118.81211571174363,0.42667595220371146,False,0.6078337087056287
udp,PC,C_TAL,PC→C_TAL,sex_num,3099.3313028949974,0.3548387852662804,False,0.6078337087056287
udp,PC,C_TAL,PC→C_TAL,is_DKD,5550.260046311517,0.3058697392485975,False,0.6078337087056287
udp,PC,C_TAL,PC→C_TAL,is_HKD,-247.90422751393018,0.9579465798027358,False,0.6078337087056287
bhb,PT_S3,VSMC/Pericyte,PT_S3→VSMC/Pericyte,eGFR,-6.194052318440821,0.6814298728995176,False,0.5891257715864173
bhb,PT_S3,VSMC/Pericyte,PT_S3→VSMC/Pericyte,fibrosis,0.894135917567132,0.9217763179402573,False,0.5891257715864173
bhb,PT_S3,VSMC/Pericyte,PT_S3→VSMC/Pericyte,age,31.103323172585853,0.08598192556741026,False,0.5891257715864173
bhb,PT_S3,VSMC/Pericyte,PT_S3→VSMC/Pericyte,sex_num,-393.0305444675856,0.2934078676343467,False,0.5891257715864173
bhb,PT_S3,VSMC/Pericyte,PT_S3→VSMC/Pericyte,is_DKD,38.56348982340262,0.9466228021298564,False,0.5891257715864173
bhb,PT_S3,VSMC/Pericyte,PT_S3→VSMC/Pericyte,is_HKD,510.186714843282,0.3430959024075808,False,0.5891257715864173
5thf,C_TAL,iPT,C_TAL→iPT,eGFR,35.79763035063938,0.22140329316835064,False,0.6069747713162743
5thf,C_TAL,iPT,C_TAL→iPT,fibrosis,-26.3422596088281,0.14778059639281918,False,0.6069747713162743
5thf,C_TAL,iPT,C_TAL→iPT,age,-37.47783965479703,0.23298999657106603,False,0.6069747713162743
5thf,C_TAL,iPT,C_TAL→iPT,sex_num,-762.3734435741541,0.27090156366050633,False,0.6069747713162743
5thf,C_TAL,iPT,C_TAL→iPT,is_DKD,2348.655232144587,0.05559844426922216,False,0.6069747713162743
5thf,C_TAL,iPT,C_TAL→iPT,is_HKD,2730.722887007126,0.021331350069361037,True,0.6069747713162743
gluala,PT_S3,IC,PT_S3→IC,eGFR,-67.00300002877876,0.17613683314989384,False,0.5392264921658334
gluala,PT_S3,IC,PT_S3→IC,fibrosis,-43.20165358536305,0.15409405316992425,False,0.5392264921658334
gluala,PT_S3,IC,PT_S3→IC,age,-53.8590699437231,0.2982434803079793,False,0.5392264921658334
gluala,PT_S3,IC,PT_S3→IC,sex_num,875.2861173710403,0.4382601765268066,False,0.5392264921658334
gluala,PT_S3,IC,PT_S3→IC,is_DKD,-636.671428214919,0.7207692983494427,False,0.5392264921658334
gluala,PT_S3,IC,PT_S3→IC,is_HKD,1075.8809857141466,0.5084869949481987,False,0.5392264921658334
orn,iPT,C_TAL,iPT→C_TAL,eGFR,-4.713226754560665,0.8125493552002128,False,0.32571641192244816
orn,iPT,C_TAL,iPT→C_TAL,fibrosis,1.686088618053521,0.8887206944396248,False,0.32571641192244816
orn,iPT,C_TAL,iPT→C_TAL,age,20.877589888852935,0.34462932275746627,False,0.32571641192244816
orn,iPT,C_TAL,iPT→C_TAL,sex_num,-499.6197215105864,0.3112006530005077,False,0.32571641192244816
orn,iPT,C_TAL,iPT→C_TAL,is_DKD,-133.19342191579034,0.8613766127049237,False,0.32571641192244816
orn,iPT,C_TAL,iPT→C_TAL,is_HKD,283.1965890631952,0.6824455013325292,False,0.32571641192244816
pro_L,Fib,MyoFib,Fib→MyoFib,eGFR,45.68286904703367,0.021446579859989295,True,0.6575616772533
pro_L,Fib,MyoFib,Fib→MyoFib,fibrosis,-4.439020908628091,0.6513275368896552,False,0.6575616772533
pro_L,Fib,MyoFib,Fib→MyoFib,age,-23.823888638286878,0.19619053434890033,False,0.6575616772533
pro_L,Fib,MyoFib,Fib→MyoFib,sex_num,-130.25607181852274,0.7355235185186921,False,0.6575616772533
pro_L,Fib,MyoFib,Fib→MyoFib,is_DKD,1777.0126994988148,0.020343975443749385,True,0.6575616772533
pro_L,Fib,MyoFib,Fib→MyoFib,is_HKD,1747.1439425958545,0.014022075647587649,True,0.6575616772533
dad_2,CD4T,Plasma_Cells,CD4T→Plasma_Cells,eGFR,2.1687849487826623,0.46605312033352975,False,0.4377155156412925
dad_2,CD4T,Plasma_Cells,CD4T→Plasma_Cells,fibrosis,-0.7732461716263179,0.6645033312407445,False,0.4377155156412925
dad_2,CD4T,Plasma_Cells,CD4T→Plasma_Cells,age,-4.2928348120047035,0.1993247366983616,False,0.4377155156412925
dad_2,CD4T,Plasma_Cells,CD4T→Plasma_Cells,sex_num,74.93683718330696,0.30223758480626434,False,0.4377155156412925
dad_2,CD4T,Plasma_Cells,CD4T→Plasma_Cells,is_DKD,16.901660054339956,0.8801563142521762,False,0.4377155156412925
dad_2,CD4T,Plasma_Cells,CD4T→Plasma_Cells,is_HKD,-33.050589985907955,0.7447701020327055,False,0.4377155156412925
gmp,MyoFib,PT_S3,MyoFib→PT_S3,eGFR,31.9444498050987,0.5090507797149724,False,0.3156746535769358
gmp,MyoFib,PT_S3,MyoFib→PT_S3,fibrosis,-25.927257010385954,0.38330294014667077,False,0.3156746535769358
gmp,MyoFib,PT_S3,MyoFib→PT_S3,age,-53.82715155648247,0.31220878946810127,False,0.3156746535769358
gmp,MyoFib,PT_S3,MyoFib→PT_S3,sex_num,100.65035928513106,0.9295417440767776,False,0.3156746535769358
gmp,MyoFib,PT_S3,MyoFib→PT_S3,is_DKD,2760.9286839121187,0.1615011523732258,False,0.3156746535769358
gmp,MyoFib,PT_S3,MyoFib→PT_S3,is_HKD,1727.627170146835,0.3139063985595339,False,0.3156746535769358
ctp,PT_S3,C_TAL,PT_S3→C_TAL,eGFR,100.58059644560126,0.3334359463193082,False,0.6538446843100117
ctp,PT_S3,C_TAL,PT_S3→C_TAL,fibrosis,-6.729828398286159,0.9120675637976635,False,0.6538446843100117
ctp,PT_S3,C_TAL,PT_S3→C_TAL,age,-65.46823714704593,0.5498380260086354,False,0.6538446843100117
ctp,PT_S3,C_TAL,PT_S3→C_TAL,sex_num,2964.9047578496034,0.2412006429639342,False,0.6538446843100117
ctp,PT_S3,C_TAL,PT_S3→C_TAL,is_DKD,1055.9799116883191,0.7846894860035846,False,0.6538446843100117
ctp,PT_S3,C_TAL,PT_S3→C_TAL,is_HKD,6709.826920486585,0.08583686698004525,False,0.6538446843100117
cmp,MyoFib,Fib,MyoFib→Fib,eGFR,-24.409355991199746,0.5377090497900765,False,0.4909223935878696
cmp,MyoFib,Fib,MyoFib→Fib,fibrosis,-18.17226263722445,0.45300124204721903,False,0.4909223935878696
cmp,MyoFib,Fib,MyoFib→Fib,age,-48.96240732624125,0.26650724276373566,False,0.4909223935878696
cmp,MyoFib,Fib,MyoFib→Fib,sex_num,1072.5052508647668,0.27272049752169336,False,0.4909223935878696
cmp,MyoFib,Fib,MyoFib→Fib,is_DKD,-1482.1151345070166,0.33986587945369795,False,0.4909223935878696
cmp,MyoFib,Fib,MyoFib→Fib,is_HKD,141.78177965883185,0.9166309833708728,False,0.4909223935878696
cdp,C_TAL,iPT,C_TAL→iPT,eGFR,-121.98202838472277,0.5139892387564376,False,0.6427871101823187
cdp,C_TAL,iPT,C_TAL→iPT,fibrosis,-26.111532832225805,0.8154615163047467,False,0.6427871101823187
cdp,C_TAL,iPT,C_TAL→iPT,age,36.95570024666699,0.8520995901354562,False,0.6427871101823187
cdp,C_TAL,iPT,C_TAL→iPT,sex_num,-1992.4134701134226,0.6530396539848395,False,0.6427871101823187
cdp,C_TAL,iPT,C_TAL→iPT,is_DKD,-6122.603610156233,0.3989723405004461,False,0.6427871101823187
cdp,C_TAL,iPT,C_TAL→iPT,is_HKD,8097.279753142567,0.22974631106052854,False,0.6427871101823187
cytd,Fib,Plasma_Cells,Fib→Plasma_Cells,eGFR,94.7886156006807,0.12074269534210809,False,0.5774194281985183
cytd,Fib,Plasma_Cells,Fib→Plasma_Cells,fibrosis,-1.2466836752945967,0.9705511078953274,False,0.5774194281985183
cytd,Fib,Plasma_Cells,Fib→Plasma_Cells,age,-98.02713500043022,0.13357963533913358,False,0.5774194281985183
cytd,Fib,Plasma_Cells,Fib→Plasma_Cells,sex_num,1712.3150298508435,0.22400149587458207,False,0.5774194281985183
cytd,Fib,Plasma_Cells,Fib→Plasma_Cells,is_DKD,603.6630315906267,0.7781824920250012,False,0.5774194281985183
cytd,Fib,Plasma_Cells,Fib→Plasma_Cells,is_HKD,513.5757648857559,0.7905906600194428,False,0.5774194281985183
dgsn,Fib,Plasma_Cells,Fib→Plasma_Cells,eGFR,0.5334213899128053,0.5987611431633877,False,0.32871853283089714
dgsn,Fib,Plasma_Cells,Fib→Plasma_Cells,fibrosis,-0.4794529798964315,0.44150836417925143,False,0.32871853283089714
dgsn,Fib,Plasma_Cells,Fib→Plasma_Cells,age,-1.1466612990905751,0.307562988321384,False,0.32871853283089714
dgsn,Fib,Plasma_Cells,Fib→Plasma_Cells,sex_num,12.86533143915756,0.5957380190073134,False,0.32871853283089714
dgsn,Fib,Plasma_Cells,Fib→Plasma_Cells,is_DKD,48.17280714454074,0.2362630014255722,False,0.32871853283089714
dgsn,Fib,Plasma_Cells,Fib→Plasma_Cells,is_HKD,21.026276129623774,0.5509924308407621,False,0.32871853283089714
ump,Endo_G,Fib,Endo_G→Fib,eGFR,-72.70253945152768,0.4967153859031188,False,0.32315663526374017
ump,Endo_G,Fib,Endo_G→Fib,fibrosis,-58.86991657527306,0.3709126963777655,False,0.32315663526374017
ump,Endo_G,Fib,Endo_G→Fib,age,-67.50346866432973,0.555967464800477,False,0.32315663526374017
ump,Endo_G,Fib,Endo_G→Fib,sex_num,-142.61126806751258,0.9547623926206241,False,0.32315663526374017
ump,Endo_G,Fib,Endo_G→Fib,is_DKD,543.4967399780154,0.8929898574552321,False,0.32315663526374017
ump,Endo_G,Fib,Endo_G→Fib,is_HKD,3144.4082298964036,0.4010482939036804,False,0.32315663526374017
ttdca,Mono,CD4T,Mono→CD4T,eGFR,0.7917587920948638,0.1345605069153486,False,0.6510947730535981
ttdca,Mono,CD4T,Mono→CD4T,fibrosis,0.046381232541520864,0.8749583121784494,False,0.6510947730535981
ttdca,Mono,CD4T,Mono→CD4T,age,-0.264541561200754,0.6157522863129234,False,0.6510947730535981
ttdca,Mono,CD4T,Mono→CD4T,sex_num,-11.628637257861046,0.3334329884964507,False,0.6510947730535981
ttdca,Mono,CD4T,Mono→CD4T,is_DKD,18.063920856636962,0.34851010859925974,False,0.6510947730535981
ttdca,Mono,CD4T,Mono→CD4T,is_HKD,45.41089903003909,0.026615644699607588,True,0.6510947730535981
6dhf,CNT,PT_S3,CNT→PT_S3,eGFR,73.75803400376076,0.4883733306315481,False,0.430050719105324
6dhf,CNT,PT_S3,CNT→PT_S3,fibrosis,5.05085232063157,0.936574300108246,False,0.430050719105324
6dhf,CNT,PT_S3,CNT→PT_S3,age,50.31551297932873,0.6571276705073202,False,0.430050719105324
6dhf,CNT,PT_S3,CNT→PT_S3,sex_num,1129.8730035989818,0.6537493680192308,False,0.430050719105324
6dhf,CNT,PT_S3,CNT→PT_S3,is_DKD,2814.8188695670488,0.4911219323444783,False,0.430050719105324
6dhf,CNT,PT_S3,CNT→PT_S3,is_HKD,5124.685251201394,0.1863311597567852,False,0.430050719105324
ahdt,Plasma_Cells,CD4T,Plasma_Cells→CD4T,eGFR,24.572357325474073,0.6000395113697327,False,0.5397893249785282
ahdt,Plasma_Cells,CD4T,Plasma_Cells→CD4T,fibrosis,-55.45306974826468,0.0806111762686267,False,0.5397893249785282
ahdt,Plasma_Cells,CD4T,Plasma_Cells→CD4T,age,-96.30091792515772,0.08574870060895842,False,0.5397893249785282
ahdt,Plasma_Cells,CD4T,Plasma_Cells→CD4T,sex_num,143.62209986239287,0.8970356415257372,False,0.5397893249785282
ahdt,Plasma_Cells,CD4T,Plasma_Cells→CD4T,is_DKD,3635.0394568993925,0.07231960020885006,False,0.5397893249785282
ahdt,Plasma_Cells,CD4T,Plasma_Cells→CD4T,is_HKD,2651.447952786696,0.13133139780084424,False,0.5397893249785282
dhnpt,CD4T,Plasma_Cells,CD4T→Plasma_Cells,eGFR,24.572357325474073,0.6000395113697327,False,0.5397893249785282
dhnpt,CD4T,Plasma_Cells,CD4T→Plasma_Cells,fibrosis,-55.45306974826468,0.0806111762686267,False,0.5397893249785282
dhnpt,CD4T,Plasma_Cells,CD4T→Plasma_Cells,age,-96.30091792515772,0.08574870060895842,False,0.5397893249785282
dhnpt,CD4T,Plasma_Cells,CD4T→Plasma_Cells,sex_num,143.62209986239287,0.8970356415257372,False,0.5397893249785282
dhnpt,CD4T,Plasma_Cells,CD4T→Plasma_Cells,is_DKD,3635.0394568993925,0.07231960020885006,False,0.5397893249785282
dhnpt,CD4T,Plasma_Cells,CD4T→Plasma_Cells,is_HKD,2651.447952786696,0.13133139780084424,False,0.5397893249785282
chsterol,PT_S1,Endo_G,PT_S1→Endo_G,eGFR,0.21344296417379618,0.0009904311102249483,True,0.8594330975533407
chsterol,PT_S1,Endo_G,PT_S1→Endo_G,fibrosis,-0.006678270299022681,0.7881902482928199,False,0.8594330975533407
chsterol,PT_S1,Endo_G,PT_S1→Endo_G,age,-0.15153552530414913,0.009064450873093745,True,0.8594330975533407
chsterol,PT_S1,Endo_G,PT_S1→Endo_G,sex_num,1.0600954815033223,0.29771510850761057,False,0.8594330975533407
chsterol,PT_S1,Endo_G,PT_S1→Endo_G,is_DKD,6.033404425173452,0.005283305901094485,True,0.8594330975533407
chsterol,PT_S1,Endo_G,PT_S1→Endo_G,is_HKD,6.071662216884441,0.002996175574551924,True,0.8594330975533407
fe2,PC,C_TAL,PC→C_TAL,eGFR,-51.97422244733279,0.8236389930201221,False,0.4805777232988141
fe2,PC,C_TAL,PC→C_TAL,fibrosis,-195.5809025501705,0.19466321775319637,False,0.4805777232988141
fe2,PC,C_TAL,PC→C_TAL,age,24.53607340385237,0.9220201377624393,False,0.4805777232988141
fe2,PC,C_TAL,PC→C_TAL,sex_num,-1116.940518213435,0.8412205403326798,False,0.4805777232988141
fe2,PC,C_TAL,PC→C_TAL,is_DKD,13433.877289575841,0.1634642270691672,False,0.4805777232988141
fe2,PC,C_TAL,PC→C_TAL,is_HKD,4216.0068033309135,0.6051586673387992,False,0.4805777232988141
